MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE
TGDÐ,Nhà thuốc An Khang KDC Phú An,"Khu dân cư Phú An (Lô số 20), Khu Đô Thị Mới Nam Sông Hậu, Phường Hưng Phú, Thành phố Cần Thơ, Việt Nam",10.004169,105.8068607
TGDÐ,Nhà thuốc An Khang An Phú,"Tổ dân phố 07, Phường An Khê, Tỉnh Gia Lai, Việt Nam",13.9546953,108.6644894
TGDÐ,Nhà thuốc An Khang Quốc Lộ 80 (Sóc Sơn),"Số 715 Đường Quốc Lộ 80, khu phố Thị Tứ, Xã Mỹ Thuận, Tỉnh An Giang, Việt Nam",10.1216073,105.0170175
TGDÐ,Nhà thuốc An Khang Đường Vũ Hồng Phô (An Bình),"Đường Vũ Hồng Phô (An Bình), Phường Trấn Biên, Tỉnh Đồng Nai, Việt Nam",10.931734,106.8652007
TGDÐ,Nhà thuốc An Khang Phan Rí Cửa,"105 Thống Nhất, dân phố 5, Xã Phan Rí Cửa, Tỉnh Lâm Đồng, Việt Nam",11.17721,108.563519
TGDÐ,Nhà thuốc An Khang Ba Chúc,"Xã Ba Chúc, Tỉnh An Giang, Việt Nam",10.493536,104.909375
TGDÐ,Nhà thuốc An Khang Vĩnh Thuận (QL63),"Quốc Lộ 63, ấp (khu phố) Vĩnh Phước 2, Xã Vĩnh Phong, Tỉnh An Giang, Việt Nam",9.5109979,105.2551748
TGDÐ,Nhà thuốc An Khang số 94 Cao Văn Lầu,"Số 94, đường Cao Văn Lầu, khóm 2, Phường Bạc Liêu, Tỉnh Cà Mau, Việt Nam",9.2811072,105.7267608
TGDÐ,Nhà thuốc An Khang Kiên Lương (Ba Hòn),"Số 230 Đường Quốc Lộ 80, Khu phố Ba Hòn (Ba Hòn), Xã Kiên Lương, Tỉnh An Giang, Việt Nam",10.248641,104.589734
TGDÐ,Nhà thuốc An Khang 54 Hùng Vương,"Đường Hùng Vương, Khu phố 6, Xã Giồng Riềng, Tỉnh An Giang, Việt Nam",9.9093847,105.3168334
TGDÐ,Nhà thuốc An Khang Phú Lộc (QL1A),"Quốc Lộ 1A, Ấp 2 (QL1A), Xã Phú Lộc, Thành phố Cần Thơ, Việt Nam",9.4307219,105.7476652
TGDÐ,Nhà thuốc An Khang Tân Hưng,"Thị Trấn Tân Hưng, Xã Tân Hưng, Tỉnh Tây Ninh, Việt Nam",10.834472,105.667308
TGDÐ,Nhà thuốc An Khang 281 Trưng Nữ Vương,"281 Trưng Nữ Vương, Phường Hòa Cường, Thành phố Đà Nẵng, Việt Nam",16.0523214,108.2176116
TGDÐ,Nhà Thuốc An Khang 904 Trần Hưng Đạo,"904 Trần Hưng Đạo, Phường An Đông, Thành phố Hồ Chí Minh, Việt Nam",10.7535207,106.673917
TGDÐ,Nhà Thuốc An Khang 515 Lạc Long Quân,"515 Lạc Long Quân, Phường Bảy Hiền, Thành phố Hồ Chí Minh, Việt Nam",10.775152,106.64806
TGDÐ,Nhà Thuốc An Khang 989 Hoàng Sa,"989 Hoàng Sa, Phường Nhiêu Lộc, Thành phố Hồ Chí Minh, Việt Nam",10.7870189,106.6726068
TGDÐ,Nhà Thuốc An Khang 7 Bùi Bằng Đoàn,"7 Bùi Bằng Đoàn, Phường Tân Hưng, Thành phố Hồ Chí Minh, Việt Nam",10.7305,106.7084965
TGDÐ,Nhà Thuốc An Khang 58 Trường Sa,"58 Trường Sa, Phường Nha Trang, Tỉnh Khánh Hòa, Việt Nam",12.2146613,109.1966746
TGDÐ,Nhà Thuốc An Khang 18 Võ Văn Tần,"Số 16-18 đường Võ Văn Tần, Phường Long An, Tỉnh Tây Ninh, Việt Nam",10.5391367,106.4090768
TGDÐ,Nhà Thuốc An Khang 231 Lãnh Binh Thăng,"231 Lãnh Binh Thăng, Phường Phú Thọ, Thành phố Hồ Chí Minh, Việt Nam",10.7625571,106.6520465
TGDÐ,Nhà Thuốc An Khang Huỳnh Hữu Nghĩa,"Đường Hùng Vương, Ấp Nội Ô, Xã Mỹ Tú, Thành phố Cần Thơ, Việt Nam",9.6365036,105.8097486
TGDÐ,Nhà Thuốc An Khang 207 Tôn Đức Thắng,"207 Đường Tôn Đức Thắng, Khu Phố 5, Phường Phú Thủy, Tỉnh Lâm Đồng, Việt Nam",10.9362463,108.111149
TGDÐ,Nhà Thuốc An Khang 317 Thống Nhất,"317 Thống Nhất, Phường Phan Rang, Tỉnh Khánh Hòa, Việt Nam",11.570308,108.991363
TGDÐ,Nhà Thuốc An Khang 25 Trương Định,"25 Trương Định, Phường Bắc Gia Nghĩa, Tỉnh Lâm Đồng, Việt Nam",12.005464,107.683789
TGDÐ,Nhà Thuốc An Khang 101 Vườn Chuối,"101 Vườn Chuối, Phường Bàn Cờ, Thành phố Hồ Chí Minh, Việt Nam",10.7741561,106.6827634
TGDÐ,Nhà Thuốc An Khang An Châu,"Ấp Hoà Long 1, Xã An Châu, Tỉnh An Giang, Việt Nam",10.4433579,105.3876397
TGDÐ,Nhà Thuốc An Khang 03 Nguyễn Văn Tiên,"Số 03 Nguyễn Văn Tiên, Phường Tân Triều, Tỉnh Đồng Nai, Việt Nam",10.9789367,106.8472968
TGDÐ,Nhà Thuốc An Khang Thị Trấn Sông Đốc,"Đường DT987A, Tổ 3, Khóm 10, Xã Sông Đốc, Tỉnh Cà Mau, Việt Nam",9.0427085,104.8332346
TGDÐ,Nhà Thuốc An Khang 1127 Tỉnh Lộ 43,"1127 Tỉnh Lộ 43, Phường Tam Bình, Thành phố Hồ Chí Minh, Việt Nam",10.885387,106.72861
